user_id,fitness_level,goal,duration_range,equipment,height,weight,bmi_category,limitations
user_8379,pro,power,20+,none,160.1,98.2,obese,[]
user_8380,beginner,endurance,20+,none,177.1,73.1,normal,[]
user_8381,intermediate,power,10-20,none,172.4,90.2,obese,"[np.str_('pregnancy'), np.str_('shoulder_injury')]"
user_8382,intermediate,power,20+,kettlebell,161.1,34.0,underweight,[]
user_8383,pro,endurance,20+,none,157.1,51.6,normal,[]
user_8384,beginner,endurance,5-10,gym,174.1,76.9,overweight,[]
user_8385,pro,endurance,5-10,none,159.5,76.7,obese,[]
user_8386,beginner,power,20+,gym,175.8,75.8,normal,[np.str_('joint_problems')]
user_8387,beginner,warm-up,5-10,kettlebell,163.7,92.2,obese,[np.str_('knee_pain')]
user_8388,intermediate,warm-up,20+,none,162.8,79.4,overweight,"[np.str_('knee_pain'), np.str_('high_blood_pressure')]"
user_8389,intermediate,power,10-20,gym,188.3,56.1,underweight,[]
user_8390,intermediate,endurance,10-20,gym,179.6,82.7,overweight,[]
user_8391,pro,power,20+,kettlebell,172.8,71.3,normal,[]
user_8392,intermediate,power,10-20,kettlebell,168.8,60.7,normal,[np.str_('high_blood_pressure')]
user_8393,beginner,power,10-20,gym,178.0,67.6,normal,[]
user_8394,beginner,endurance,10-20,kettlebell,164.8,52.1,normal,[]
user_8395,intermediate,endurance,5-10,none,152.4,52.0,normal,[]
user_8396,intermediate,warm-up,20+,none,188.7,66.9,normal,[]
user_8397,beginner,warm-up,20+,none,175.2,44.6,underweight,[]
user_8398,intermediate,endurance,5-10,kettlebell,178.6,81.1,overweight,[]
user_8399,beginner,power,10-20,none,165.4,86.0,obese,"[np.str_('back_pain'), np.str_('shoulder_injury')]"
user_8400,beginner,endurance,10-20,kettlebell,169.0,71.5,overweight,[]
user_8401,beginner,power,5-10,gym,170.9,62.1,normal,"[np.str_('joint_problems'), np.str_('high_blood_pressure')]"
user_8402,intermediate,power,20+,gym,159.5,77.2,obese,[]
user_8403,intermediate,endurance,10-20,gym,174.9,23.5,underweight,[]
user_8404,beginner,endurance,20+,none,165.2,70.9,overweight,[]
user_8405,beginner,endurance,20+,gym,171.3,95.8,obese,[]
user_8406,beginner,warm-up,20+,gym,175.8,48.6,underweight,[]
user_8407,pro,power,10-20,none,174.4,63.5,normal,[np.str_('high_blood_pressure')]
user_8408,intermediate,power,10-20,kettlebell,184.1,77.2,normal,[]
user_8409,beginner,warm-up,20+,kettlebell,171.2,59.4,normal,[]
user_8410,intermediate,endurance,5-10,gym,165.3,79.9,overweight,[]
user_8411,pro,endurance,5-10,gym,148.4,69.0,obese,[np.str_('asthma')]
user_8412,beginner,power,10-20,gym,163.4,65.1,normal,[]
user_8413,beginner,endurance,10-20,gym,164.8,52.6,normal,[]
user_8414,pro,power,10-20,none,146.4,75.5,obese,[]
user_8415,intermediate,endurance,5-10,none,158.3,67.6,overweight,[]
user_8416,intermediate,power,10-20,kettlebell,178.1,78.6,normal,[]
user_8417,beginner,power,20+,gym,171.9,64.8,normal,[]
user_8418,beginner,endurance,20+,kettlebell,171.0,81.7,overweight,[]
user_8419,intermediate,endurance,10-20,gym,166.4,76.0,overweight,[np.str_('pregnancy')]
user_8420,pro,warm-up,10-20,none,172.5,60.2,normal,[np.str_('pregnancy')]
user_8421,pro,warm-up,10-20,gym,180.1,87.9,overweight,[]
user_8422,intermediate,warm-up,10-20,gym,178.0,73.4,normal,"[np.str_('heart_condition'), np.str_('knee_pain')]"
user_8423,pro,endurance,10-20,none,177.5,46.7,underweight,[]
user_8424,intermediate,power,20+,kettlebell,171.0,62.0,normal,[]
user_8425,beginner,endurance,10-20,gym,176.0,79.6,overweight,"[np.str_('high_blood_pressure'), np.str_('knee_pain')]"
user_8426,intermediate,endurance,5-10,kettlebell,170.0,64.6,normal,[np.str_('back_pain')]
user_8427,intermediate,endurance,10-20,none,163.9,82.0,obese,[]
user_8428,beginner,power,10-20,none,175.4,66.6,normal,[np.str_('pregnancy')]
user_8429,beginner,power,5-10,gym,166.3,81.3,overweight,[]
user_8430,intermediate,power,10-20,kettlebell,177.6,27.1,underweight,[np.str_('back_pain')]
user_8431,intermediate,power,10-20,kettlebell,176.8,47.4,underweight,[]
user_8432,beginner,endurance,5-10,gym,191.5,74.6,normal,[]
user_8433,beginner,warm-up,10-20,gym,164.7,58.4,normal,"[np.str_('heart_condition'), np.str_('joint_problems')]"
user_8434,beginner,endurance,10-20,gym,178.6,52.3,underweight,[]
user_8435,beginner,warm-up,5-10,kettlebell,172.1,43.6,underweight,[]
user_8436,pro,endurance,20+,none,177.7,84.2,overweight,[]
user_8437,intermediate,power,10-20,gym,160.5,77.8,obese,[]
user_8438,beginner,endurance,10-20,none,163.2,52.8,normal,[np.str_('knee_pain')]
user_8439,pro,power,5-10,none,152.3,85.4,obese,"[np.str_('knee_pain'), np.str_('joint_problems')]"
user_8440,intermediate,endurance,10-20,none,166.3,79.1,overweight,[]
user_8441,beginner,warm-up,10-20,gym,182.9,74.3,normal,"[np.str_('shoulder_injury'), np.str_('asthma')]"
user_8442,beginner,warm-up,10-20,kettlebell,166.1,49.7,underweight,[]
user_8443,beginner,endurance,20+,gym,179.5,71.2,normal,[]
user_8444,beginner,power,10-20,kettlebell,164.8,83.0,obese,[np.str_('high_blood_pressure')]
user_8445,intermediate,endurance,10-20,gym,172.6,112.2,obese,[]
user_8446,beginner,warm-up,5-10,kettlebell,185.3,68.9,normal,[np.str_('pregnancy')]
user_8447,intermediate,endurance,10-20,none,185.5,86.0,normal,[]
user_8448,beginner,warm-up,10-20,kettlebell,173.9,59.8,normal,[]
user_8449,beginner,warm-up,5-10,none,155.1,54.1,normal,[]
user_8450,intermediate,power,10-20,gym,157.7,43.9,underweight,[]
user_8451,beginner,warm-up,10-20,gym,164.7,88.5,obese,[np.str_('high_blood_pressure')]
user_8452,beginner,endurance,10-20,none,162.2,50.4,normal,[]
user_8453,pro,power,20+,gym,160.8,30.1,underweight,[]
user_8454,pro,power,10-20,kettlebell,170.7,71.3,normal,[]
user_8455,beginner,endurance,10-20,none,165.0,65.5,normal,[np.str_('joint_problems')]
user_8456,intermediate,endurance,5-10,none,152.1,85.1,obese,[]
user_8457,pro,power,10-20,none,166.8,92.8,obese,[]
user_8458,pro,endurance,10-20,gym,172.8,54.8,underweight,[]
user_8459,pro,warm-up,5-10,none,160.7,85.2,obese,[]
user_8460,intermediate,power,10-20,none,179.4,72.6,normal,[]
user_8461,beginner,endurance,20+,none,163.3,82.5,obese,[]
user_8462,beginner,endurance,10-20,gym,183.4,59.1,underweight,[]
user_8463,pro,warm-up,5-10,gym,161.8,93.5,obese,[]
user_8464,pro,endurance,10-20,gym,168.2,68.4,normal,[]
user_8465,beginner,endurance,5-10,none,162.5,41.3,underweight,[]
user_8466,intermediate,warm-up,10-20,none,150.8,81.6,obese,[]
user_8467,intermediate,endurance,5-10,gym,153.4,74.7,obese,[]
user_8468,intermediate,power,10-20,kettlebell,194.6,59.1,underweight,[]
user_8469,pro,endurance,10-20,none,166.8,93.1,obese,[]
user_8470,pro,endurance,10-20,none,166.7,61.0,normal,"[np.str_('joint_problems'), np.str_('pregnancy')]"
user_8471,intermediate,warm-up,5-10,gym,166.6,57.6,normal,[]
user_8472,intermediate,warm-up,5-10,gym,176.6,65.6,normal,[]
user_8473,intermediate,endurance,20+,none,177.4,53.3,underweight,[]
user_8474,pro,endurance,10-20,gym,187.5,59.3,underweight,[]
user_8475,intermediate,power,10-20,kettlebell,187.0,78.2,normal,[]
user_8476,intermediate,warm-up,10-20,gym,168.5,77.6,overweight,[]
user_8477,beginner,endurance,10-20,gym,159.0,54.4,normal,[]
user_8478,beginner,power,5-10,gym,175.7,39.1,underweight,[]
user_8479,pro,endurance,10-20,gym,191.1,41.8,underweight,[]
user_8480,intermediate,power,20+,kettlebell,166.0,69.4,overweight,[]
user_8481,beginner,endurance,10-20,gym,165.2,81.8,overweight,[]
user_8482,beginner,warm-up,10-20,none,161.7,63.0,normal,[]
user_8483,beginner,endurance,10-20,kettlebell,161.6,48.7,normal,[np.str_('pregnancy')]
user_8484,pro,power,20+,gym,174.0,72.0,normal,[]
user_8485,beginner,endurance,10-20,kettlebell,179.1,60.7,normal,[]
user_8486,intermediate,endurance,5-10,kettlebell,176.9,70.0,normal,[]
user_8487,intermediate,power,5-10,none,179.4,79.4,normal,[]
user_8488,intermediate,endurance,10-20,gym,168.1,50.5,underweight,[np.str_('pregnancy')]
user_8489,intermediate,power,5-10,kettlebell,164.0,61.7,normal,[]
user_8490,intermediate,endurance,10-20,none,165.1,78.6,overweight,[]
user_8491,pro,endurance,10-20,none,161.7,72.7,overweight,[]
user_8492,pro,power,5-10,gym,175.8,73.1,normal,[]
user_8493,beginner,power,20+,gym,155.1,40.9,underweight,[]
user_8494,pro,warm-up,5-10,none,165.0,93.7,obese,[]
user_8495,beginner,warm-up,10-20,gym,164.4,95.4,obese,[]
user_8496,beginner,endurance,10-20,kettlebell,169.6,54.5,normal,[]
user_8497,beginner,warm-up,10-20,gym,169.6,84.3,overweight,[]
user_8498,beginner,power,20+,gym,170.1,63.6,normal,"[np.str_('shoulder_injury'), np.str_('high_blood_pressure')]"
user_8499,beginner,power,5-10,none,171.0,73.5,overweight,[]
user_8500,intermediate,power,10-20,kettlebell,164.9,71.3,overweight,[np.str_('asthma')]
user_8501,beginner,power,5-10,kettlebell,181.9,97.5,overweight,[]
user_8502,intermediate,power,20+,kettlebell,178.5,79.0,normal,"[np.str_('back_pain'), np.str_('asthma')]"
user_8503,pro,power,5-10,none,176.5,74.2,normal,[]
user_8504,intermediate,warm-up,20+,kettlebell,147.2,63.0,overweight,[]
user_8505,intermediate,power,10-20,none,167.0,94.0,obese,[]
user_8506,intermediate,endurance,20+,kettlebell,180.2,82.2,overweight,[]
user_8507,beginner,warm-up,10-20,none,183.1,69.7,normal,[]
user_8508,intermediate,endurance,5-10,none,179.4,87.1,overweight,[]
user_8509,beginner,endurance,10-20,gym,175.8,63.3,normal,[]
user_8510,intermediate,warm-up,5-10,gym,170.0,72.8,overweight,[]
user_8511,beginner,endurance,10-20,none,158.0,50.2,normal,[]
user_8512,intermediate,power,5-10,none,183.2,67.0,normal,[]
user_8513,beginner,power,20+,kettlebell,185.4,67.6,normal,[np.str_('pregnancy')]
user_8514,pro,power,5-10,kettlebell,149.6,72.8,obese,[]
user_8515,pro,power,10-20,kettlebell,162.2,73.4,overweight,[]
user_8516,intermediate,power,10-20,gym,173.6,75.3,normal,[]
user_8517,intermediate,power,10-20,gym,163.3,73.1,overweight,[]
user_8518,intermediate,warm-up,20+,gym,168.2,45.0,underweight,[]
user_8519,intermediate,endurance,5-10,none,156.7,96.5,obese,[]
user_8520,intermediate,endurance,10-20,none,171.6,62.8,normal,[]
user_8521,intermediate,endurance,5-10,none,160.1,51.8,normal,[]
user_8522,intermediate,power,10-20,kettlebell,172.2,66.6,normal,[]
user_8523,pro,endurance,5-10,none,159.8,102.2,obese,[]
user_8524,pro,power,10-20,gym,157.9,48.7,normal,[]
user_8525,intermediate,endurance,5-10,kettlebell,193.2,81.4,normal,[]
user_8526,beginner,endurance,20+,gym,164.9,78.4,overweight,"[np.str_('joint_problems'), np.str_('heart_condition')]"
user_8527,intermediate,power,10-20,gym,170.7,79.0,overweight,[]
user_8528,intermediate,warm-up,10-20,gym,186.9,80.8,normal,[]
user_8529,intermediate,endurance,10-20,gym,174.7,72.5,normal,[]
user_8530,intermediate,power,5-10,none,177.8,87.8,overweight,[]
user_8531,beginner,power,10-20,none,170.1,56.7,normal,[]
user_8532,beginner,power,10-20,gym,176.5,78.7,overweight,"[np.str_('back_pain'), np.str_('pregnancy')]"
user_8533,beginner,endurance,10-20,none,174.1,73.9,normal,[]
user_8534,beginner,power,10-20,kettlebell,157.7,63.6,overweight,[np.str_('asthma')]
user_8535,intermediate,warm-up,10-20,kettlebell,175.4,64.3,normal,[]
user_8536,beginner,endurance,5-10,none,157.6,81.5,obese,[]
user_8537,pro,warm-up,5-10,kettlebell,147.6,51.6,normal,[]
user_8538,intermediate,endurance,5-10,kettlebell,161.1,83.7,obese,[]
user_8539,pro,power,10-20,kettlebell,181.7,52.2,underweight,[]
user_8540,pro,power,10-20,gym,166.3,88.1,obese,[]
user_8541,pro,endurance,5-10,none,171.2,63.1,normal,[]
user_8542,beginner,power,10-20,kettlebell,177.8,84.7,overweight,"[np.str_('heart_condition'), np.str_('joint_problems')]"
user_8543,intermediate,warm-up,10-20,kettlebell,179.8,79.3,normal,[]
user_8544,beginner,endurance,5-10,none,175.0,74.8,normal,[]
user_8545,beginner,power,10-20,gym,194.4,111.5,overweight,[]
user_8546,beginner,endurance,10-20,gym,168.1,62.0,normal,[]
user_8547,intermediate,endurance,10-20,kettlebell,150.3,49.9,normal,[np.str_('asthma')]
user_8548,beginner,power,10-20,none,168.4,64.5,normal,[np.str_('high_blood_pressure')]
user_8549,beginner,endurance,10-20,kettlebell,172.8,69.6,normal,[np.str_('shoulder_injury')]
user_8550,beginner,power,10-20,none,172.6,86.5,overweight,[]
user_8551,intermediate,endurance,20+,none,167.2,51.4,underweight,[]
user_8552,beginner,warm-up,10-20,gym,179.1,48.4,underweight,[]
user_8553,beginner,endurance,10-20,none,162.0,74.8,overweight,[]
user_8554,intermediate,warm-up,10-20,gym,152.3,79.7,obese,[]
user_8555,pro,warm-up,10-20,gym,173.3,72.3,normal,[]
user_8556,beginner,endurance,10-20,kettlebell,178.7,88.1,overweight,[]
user_8557,beginner,warm-up,5-10,gym,155.0,54.0,normal,[]
user_8558,beginner,endurance,20+,gym,167.5,56.0,normal,[np.str_('high_blood_pressure')]
user_8559,intermediate,endurance,5-10,none,184.9,79.1,normal,[]
user_8560,pro,warm-up,20+,none,154.0,43.1,underweight,"[np.str_('back_pain'), np.str_('asthma')]"
user_8561,intermediate,power,5-10,kettlebell,166.2,99.9,obese,[]
user_8562,intermediate,warm-up,5-10,kettlebell,168.7,70.6,normal,[]
user_8563,pro,power,5-10,gym,160.4,73.0,overweight,[np.str_('joint_problems')]
user_8564,intermediate,endurance,20+,none,153.6,53.8,normal,[]
user_8565,intermediate,power,5-10,kettlebell,177.0,67.1,normal,[]
user_8566,intermediate,warm-up,10-20,gym,159.4,76.1,overweight,[]
user_8567,intermediate,endurance,20+,kettlebell,173.5,77.0,overweight,[]
user_8568,intermediate,endurance,10-20,gym,154.8,69.1,overweight,[]
user_8569,pro,power,10-20,gym,159.7,55.2,normal,[]
user_8570,intermediate,power,20+,gym,164.2,47.4,underweight,[]
user_8571,beginner,endurance,10-20,none,177.7,50.3,underweight,[]
user_8572,intermediate,endurance,20+,none,168.7,72.2,overweight,[]
user_8573,intermediate,endurance,5-10,kettlebell,166.9,63.9,normal,[]
user_8574,intermediate,power,10-20,none,165.6,75.1,overweight,[]
user_8575,beginner,warm-up,5-10,kettlebell,182.3,56.0,underweight,[]
user_8576,intermediate,power,5-10,none,174.3,77.6,overweight,[]
user_8577,beginner,endurance,10-20,kettlebell,159.0,50.3,normal,[]
user_8578,pro,power,5-10,kettlebell,165.0,58.9,normal,[]
user_8579,intermediate,endurance,5-10,none,193.4,85.6,normal,[]
user_8580,beginner,power,5-10,kettlebell,160.5,66.2,overweight,[]
user_8581,beginner,endurance,10-20,none,166.9,67.8,normal,[np.str_('high_blood_pressure')]
user_8582,intermediate,warm-up,10-20,kettlebell,158.9,54.0,normal,[]
user_8583,intermediate,warm-up,5-10,kettlebell,166.9,61.7,normal,[]
user_8584,pro,endurance,10-20,gym,168.1,77.8,overweight,[]
user_8585,intermediate,power,10-20,none,158.5,99.4,obese,[np.str_('shoulder_injury')]
user_8586,intermediate,warm-up,5-10,none,155.7,58.8,normal,[]
user_8587,pro,endurance,5-10,gym,186.7,64.5,normal,[]
user_8588,pro,endurance,10-20,gym,177.2,60.7,normal,[]
user_8589,pro,warm-up,10-20,kettlebell,157.5,78.4,obese,[]
user_8590,intermediate,power,20+,kettlebell,149.6,90.6,obese,[]
user_8591,pro,warm-up,20+,gym,176.2,75.6,normal,[]
user_8592,beginner,warm-up,10-20,kettlebell,194.7,86.3,normal,[]
user_8593,pro,warm-up,5-10,none,176.4,58.9,normal,[]
user_8594,beginner,endurance,20+,none,166.8,66.9,normal,[]
user_8595,beginner,endurance,20+,none,161.8,81.3,obese,[]
user_8596,beginner,power,10-20,gym,172.2,71.7,normal,[]
user_8597,intermediate,warm-up,10-20,none,166.9,92.8,obese,[]
user_8598,intermediate,warm-up,5-10,kettlebell,170.7,77.6,overweight,[]
user_8599,intermediate,endurance,20+,gym,177.2,73.1,normal,[]
user_8600,intermediate,warm-up,5-10,gym,171.8,47.7,underweight,[]
user_8601,beginner,endurance,10-20,kettlebell,162.1,79.5,obese,[]
user_8602,intermediate,warm-up,10-20,kettlebell,164.2,65.3,normal,[]
user_8603,intermediate,power,20+,kettlebell,177.6,64.3,normal,[]
user_8604,beginner,endurance,5-10,none,172.3,82.2,overweight,[]
user_8605,pro,endurance,10-20,gym,171.5,37.6,underweight,[np.str_('shoulder_injury')]
user_8606,beginner,warm-up,10-20,gym,180.3,100.5,obese,[]
user_8607,beginner,power,10-20,none,182.5,68.6,normal,[np.str_('heart_condition')]
user_8608,beginner,endurance,10-20,gym,177.1,108.0,obese,[]
user_8609,intermediate,endurance,5-10,gym,170.1,78.6,overweight,[]
user_8610,beginner,power,5-10,none,180.6,51.2,underweight,[]
user_8611,beginner,power,20+,gym,187.3,63.4,underweight,[]
user_8612,pro,endurance,10-20,gym,178.1,60.2,normal,[]
user_8613,intermediate,power,5-10,none,181.1,79.7,normal,"[np.str_('heart_condition'), np.str_('back_pain')]"
user_8614,beginner,endurance,10-20,none,169.0,87.7,obese,[]
user_8615,beginner,endurance,10-20,none,171.4,73.1,normal,[]
user_8616,intermediate,endurance,10-20,none,171.2,53.3,underweight,[]
user_8617,beginner,power,10-20,gym,162.4,80.5,obese,[]
user_8618,pro,power,10-20,none,164.0,91.6,obese,[]
user_8619,beginner,endurance,10-20,gym,188.0,55.1,underweight,[]
user_8620,beginner,warm-up,5-10,gym,172.9,82.0,overweight,[]
user_8621,beginner,warm-up,10-20,kettlebell,186.1,75.9,normal,[]
user_8622,pro,endurance,20+,none,173.7,61.3,normal,[]
user_8623,intermediate,endurance,5-10,gym,166.1,69.0,overweight,[]
user_8624,pro,endurance,5-10,kettlebell,159.4,77.9,obese,[]
user_8625,pro,warm-up,10-20,kettlebell,174.4,61.6,normal,[]
user_8626,beginner,endurance,20+,none,162.3,102.1,obese,[]
user_8627,beginner,power,10-20,gym,187.6,72.1,normal,[]
user_8628,pro,power,10-20,none,162.7,69.1,overweight,[np.str_('asthma')]
user_8629,beginner,power,10-20,none,161.7,61.8,normal,[]
user_8630,pro,endurance,20+,gym,157.8,52.0,normal,[np.str_('heart_condition')]
user_8631,intermediate,warm-up,5-10,gym,168.4,73.1,overweight,[]
user_8632,intermediate,power,10-20,gym,182.7,82.5,normal,[]
user_8633,intermediate,endurance,10-20,kettlebell,170.9,62.1,normal,[]
user_8634,beginner,warm-up,5-10,none,171.2,71.9,normal,[]
user_8635,pro,warm-up,5-10,kettlebell,168.5,62.7,normal,"[np.str_('asthma'), np.str_('knee_pain')]"
user_8636,pro,power,20+,gym,180.2,77.1,normal,[np.str_('shoulder_injury')]
user_8637,intermediate,endurance,5-10,none,162.9,67.6,overweight,[]
user_8638,beginner,warm-up,10-20,none,181.9,78.4,normal,[]
user_8639,intermediate,endurance,10-20,gym,168.5,66.0,normal,[]
user_8640,intermediate,power,5-10,gym,157.6,77.4,obese,[np.str_('knee_pain')]
user_8641,beginner,endurance,20+,none,182.0,62.0,normal,[]
user_8642,beginner,endurance,5-10,none,171.4,78.0,overweight,[]
user_8643,pro,power,10-20,none,185.3,86.4,overweight,[]
user_8644,intermediate,endurance,10-20,gym,163.2,59.7,normal,[]
user_8645,beginner,power,10-20,kettlebell,152.3,68.9,overweight,[]
user_8646,beginner,power,10-20,gym,164.0,62.6,normal,[]
user_8647,intermediate,warm-up,5-10,none,181.5,72.8,normal,[]
user_8648,beginner,warm-up,5-10,none,178.3,51.1,underweight,"[np.str_('knee_pain'), np.str_('high_blood_pressure')]"
user_8649,intermediate,warm-up,20+,kettlebell,173.8,51.1,underweight,[]
user_8650,beginner,power,5-10,kettlebell,154.5,83.2,obese,[]
user_8651,beginner,endurance,5-10,none,170.7,86.6,overweight,[np.str_('shoulder_injury')]
user_8652,intermediate,power,10-20,none,180.1,75.2,normal,[]
user_8653,intermediate,warm-up,20+,gym,152.9,38.1,underweight,[]
user_8654,intermediate,endurance,20+,none,169.3,50.7,underweight,[]
user_8655,beginner,endurance,5-10,none,136.0,81.4,obese,[]
user_8656,beginner,endurance,10-20,none,171.5,67.1,normal,[]
user_8657,beginner,endurance,10-20,none,158.4,62.8,overweight,[]
user_8658,intermediate,power,20+,none,185.1,39.9,underweight,[]
user_8659,intermediate,endurance,10-20,none,145.9,60.7,overweight,[]
user_8660,intermediate,power,5-10,none,191.6,66.4,underweight,[]
user_8661,beginner,power,10-20,gym,154.8,61.4,overweight,[]
user_8662,intermediate,endurance,10-20,none,169.5,48.2,underweight,[]
user_8663,beginner,endurance,10-20,none,173.3,82.3,overweight,[]
